word,traditional,pinyin,hsk_level
言语,言語,yán yǔ,5
警告,警告,jǐng gào,5
认,認,rèn,5
认定,認定,rèn dìng,5
讨厌,討厭,tǎo yàn,5
记忆,記憶,jì yì,5
许可,許可,xǔ kě,5
设想,設想,shè xiǎng,5
证书,證書,zhèng shū,5
证实,證實,zhèng shí,5
评估,評估,píng gū,5
评论,評論,píng lùn,5
诊断,診斷,zhěn duàn,5
试图,試圖,shì tú,5
诗歌,詩歌,shī gē,5
询问,詢問,xún wèn,5
详细,詳細,xiáng xì,5
误解,誤解,wù jiě,5
说法,說法,shuō fǎ,5
课题,課題,kè tí,5
调动,調動,diào dòng,5
调节,調節,tiáo jié,5
调解,調解,tiáo jiě,5
豆制品,豆製品,dòu zhì pǐn,5
象征,象徵,xiàng zhēng,5
负责人,負責人,fù zé rén,5
贷款,貸款,dài kuǎn,5
贸易,貿易,mào yì,5
贺卡,賀卡,hè kǎ,5
资产,資產,zī chǎn,5
资助,資助,zī zhù,5
资本,資本,zī běn,5
赔,賠,péi,5
赔偿,賠償,péi cháng,5
赠,贈,zèng,5
赠送,贈送,zèng sòng,5
起到,起到,qǐ dào,5
起码,起碼,qǐ mǎ,5
超越,超越,chāo yuè,5
跟前,跟前,gēn qián,5
跟随,跟隨,gēn suí,5
躲,躲,duǒ,5
车主,車主,chē zhǔ,5
转化,轉化,zhuǎn huà,5
转向,轉向,zhuǎn xiàng,5
转换,轉換,zhuǎn huàn,5
转让,轉讓,zhuǎn ràng,5
软,軟,ruǎn,5
软件,軟件,ruǎn jiàn,5
辅助,輔助,fǔ zhù,5
辈,輩,bèi,5
输出,輸出,shū chū,5
辛苦,辛苦,xīn kǔ,5
辞典,辭典,cí diǎn,5
辞职,辭職,cí zhí,5
边境,邊境,biān jìng,5
达成,達成,dá chéng,5
过于,過於,guò yú,5
过度,過度,guò dù,5
过敏,過敏,guò mǐn,5
运,運,yùn,5
运行,運行,yùn xíng,5
近来,近來,jìn lái,5
返回,返回,fǎn huí,5
进化,進化,jìn huà,5
远处,遠處,yuǎn chù,5
违反,違反,wéi fǎn,5
违法,違法,wéi fǎ,5
违规,違規,wéi guī,5
连接,連接,lián jiē,5
迟,遲,Chí,5
迷人,迷人,mí rén,5
迷信,迷信,mí xìn,5
逃,逃,táo,5
逃走,逃走,táo zǒu,5
逃跑,逃跑,táo pǎo,5
选修,選修,xuǎn xiū,5
递,遞,dì,5
递给,遞給,dì gěi,5
通用,通用,tōng yòng,5
逻辑,邏輯,luó ji,5
道德,道德,dào dé,5
遵守,遵守,zūn shǒu,5
邀请,邀請,yāo qǐng,5
邻居,鄰居,lín jū,5
郊区,郊區,jiāo qū,5
部位,部位,bù wèi,5
配备,配備,pèi bèi,5
配套,配套,pèi tào,5
酒鬼,酒鬼,jiǔ guǐ,5
酸甜苦辣,酸甜苦辣,suān tián kǔ là,5
醉,醉,zuì,5
采购,採購,cǎi gòu,5
钢琴,鋼琴,gāng qín,5
钢笔,鋼筆,gāng bǐ,5
铃,鈴,líng,5
铃声,鈴聲,líng shēng,5
锁,鎖,suǒ,5
锅,鍋,guō,5
键,鍵,jiàn,5
键盘,鍵盤,jiàn pán,5
长寿,長壽,Cháng shòu,5
长度,長度,cháng dù,5
门诊,門診,mén zhěn,5
闭幕,閉幕,bì mù,5
闭幕式,閉幕式,bì mù shì,5
闯,闖,chuǎng,5
闲,閑,xián,5
间接,間接,jiàn jiē,5
阅览室,閱覽室,yuè lǎn shì,5
防治,防治,fáng zhì,5
阻碍,阻礙,zǔ ài,5
附件,附件,fù jiàn,5
除夕,除夕,Chú xī,5
除非,除非,chú fēi,5
陪,陪,péi,5
随后,隨後,suí hòu,5
随意,隨意,suí yì,5
随着,隨著,suí zhe,5
隔壁,隔壁,gé bì,5
难以,難以,nán yǐ,5
难得,難得,nán dé,5
雄伟,雄偉,xióng wěi,5
集团,集團,jí tuán,5
雨水,雨水,Yǔ shuǐ,5
震惊,震驚,zhèn jīng,5
青,青,Qīng,5
靠近,靠近,kào jìn,5
面子,面子,miàn zi,5
面貌,面貌,miàn mào,5
顾问,顧問,gù wèn,5
预备,預備,yù bèi,5
预期,預期,yù qī,5
领带,領帶,lǐng dài,5
频繁,頻繁,pín fán,5
频道,頻道,pín dào,5
颗,顆,kē,5
题材,題材,tí cái,5
风光,風光,fēng guāng,5
风度,風度,fēng dù,5
餐厅,餐廳,cān tīng,5
餐饮,餐飲,cān yǐn,5
餐馆,餐館,cān guǎn,5
饮料,飲料,yǐn liào,5
饮食,飲食,yǐn shí,5
饼,餅,bǐng,5
饼干,餅乾,bǐng gān,5
香肠,香腸,xiāng cháng,5
驾照,駕照,jià zhào,5
驾驶,駕駛,jià shǐ,5
骂,罵,mà,5
骗,騙,piàn,5
骗子,騙子,piàn zi,5
高于,高於,gāo yú,5
高原,高原,gāo yuán,5
高大,高大,gāo dà,5
高度,高度,gāo dù,5
高温,高溫,gāo wēn,5
高跟鞋,高跟鞋,gāo gēn xié,5
鬼,鬼,guǐ,5
鲜艳,鮮艷,xiān yàn,5
鸭子,鴨子,yā zi,5
鼓,皷,gǔ,5
鼓励,鼓勵,gǔ lì,5
鼓掌,鼓掌,gǔ zhǎng,5
鼠,鼠,shǔ,5
鼠标,鼠標,shǔ biāo,5
鼻子,鼻子,bí zi,5
齐全,齊全,qí quán,5
一代,一代,yī dài,6
一同,一同,yī tóng,6
一时,一時,yī shí,6
一模一样,一模一樣,yī mú yī yàng,6
一次性,一次性,yī cì xìng,6
一番,一番,yì fān,6
一行,一行,yī xíng,6
一贯,一貫,yī guàn,6
一路上,一路上,yī lù shàng,6
一道,一道,yī dào,6
一齐,一齊,yī qí,6
三明治,三明治,sān míng zhì,6
上台,上台,shàng tái,6
上市,上市,shàng shì,6
上帝,上帝,Shàng dì,6
上当,上當,shàng dàng,6
上演,上演,shàng yǎn,6
上班族,上班族,shàng bān zú,6
不仅仅,不僅僅,bù jǐn jǐn,6
不便,不便,bù biàn,6
不值,不值,bù zhí,6
不再,不再,bù zài,6
不怎么,不怎麼,bù zěn me,6
不怎么样,不怎麼樣,bù zěn me yàng,6
不成,不成,bù chéng,6
不料,不料,bù liào,6
不禁,不禁,bù jīn,6
不至于,不至於,bù zhì yú,6
不见,不見,bù jiàn,6
不通,不通,bù tōng,6
与,與,yú,6
专用,專用,zhuān yòng,6
两侧,兩側,liǎng cè,6
两手,兩手,liǎng shǒu,6
丧失,喪失,sàng shī,6
中华,中華,Zhōng huá,6
中外,中外,zhōng wài,6
中期,中期,zhōng qī,6
中等,中等,zhōng děng,6
串,串,chuàn,6
为何,為何,wèi hé,6
为此,為此,wèi cǐ,6
主持人,主持人,zhǔ chí rén,6
主流,主流,zhǔ liú,6
主角,主角,zhǔ jué,6
之类,之類,zhī lèi,6
乌云,烏雲,wū yún,6
乐曲,樂曲,yuè qǔ,6
书房,書房,shū fáng,6
乳制品,乳製品,rǔ zhì pǐn,6
争夺,爭奪,zhēng duó,6
事后,事後,shì hòu,6
于,于,Yú,6
互动,互動,hù dòng,6
井,井,Jǐng,6
产量,產量,chǎn liàng,6
亲属,親屬,qīn shǔ,6
亲眼,親眼,qīn yǎn,6
人权,人權,rén quán,6
从不,從不,cóng bù,6
从没,從沒,cóng méi,6
仓库,倉庫,cāng kù,6
仪器,儀器,yí qì,6
仪式,儀式,yí shì,6
仰,仰,Yǎng,6
仿佛,仿佛,fǎng fú,6
企图,企圖,qǐ tú,6
优质,優質,yōu zhì,6
会见,會見,huì jiàn,6
会长,會長,huì zhǎng,6
传出,傳出,chuán chū,6
传媒,傳媒,chuán méi,6
传言,傳言,chuán yán,6
传输,傳輸,chuán shū,6
伤亡,傷亡,shāng wáng,6
伤口,傷口,shāng kǒu,6
伤员,傷員,shāng yuán,6
低头,低頭,dī tóu,6
低温,低溫,dī wēn,6
住宅,住宅,zhù zhái,6
佛,佛,Fó,6
佛教,佛教,Fó jiào,6
作,作,zuō,6
作废,作廢,zuò fèi,6
作战,作戰,zuò zhàn,6
供给,供給,gōng jǐ,6
依次,依次,yī cì,6
依赖,依賴,yī lài,6
侧,側,cè,6
侵犯,侵犯,qīn fàn,6
便,便,biàn,6
便是,便是,biàn shì,6
保健,保健,bǎo jiàn,6
信仰,信仰,xìn yǎng,6
信用,信用,xìn yòng,6
修车,修車,xiū chē,6
借鉴,借鑒,jiè jiàn,6
债,債,zhài,6
倾向,傾向,qīng xiàng,6
假日,假日,jià rì,6
偏,偏,piān,6
傍晚,傍晚,bàng wǎn,6
储存,儲存,chǔ cún,6
儿科,兒科,ér kē,6
允许,允許,yǔn xǔ,6
元素,元素,yuán sù,6
先锋,先鋒,xiān fēng,6
光辉,光輝,guāng huī,6
免得,免得,miǎn de,6
党,黨,Dǎng,6
入,入,rù,6
入学,入學,rù xué,6
全力,全力,quán lì,6
全新,全新,quán xīn,6
公,公,gōng,6
公主,公主,gōng zhǔ,6
公众,公眾,gōng zhòng,6
公安,公安,gōng ān,6
公鸡,公雞,gōng jī,6
关爱,關愛,guān ài,6
关联,關聯,guān lián,6
兴旺,興旺,xīng wàng,6
养老,養老,yǎng lǎo,6
内地,內地,Nèi dì,6
内外,內外,nèi wài,6
内衣,內衣,nèi yī,6
再生,再生,zài shēng,6
再说,再說,zài shuō,6
写字台,寫字檯,xiě zì tái,6
写字楼,寫字樓,xiě zì lóu,6
军事,軍事,jūn shì,6
军舰,軍艦,jūn jiàn,6
军队,軍隊,jūn duì,6
冲击,沖擊,chōng jī,6
决策,決策,jué cè,6
冷气,冷氣,lěng qì,6
冷水,冷水,lěng shuǐ,6
净,凈,jìng,6
凉鞋,涼鞋,liáng xié,6
凡是,凡是,fán shì,6
凶,兇,xiōng,6
凶手,兇手,xiōng shǒu,6
出事,出事,chū shì,6
出入,出入,chū rù,6
出动,出動,chū dòng,6
出台,出臺,chū tái,6
出名,出名,chū míng,6
出场,出場,chū chǎng,6
出行,出行,chū xíng,6
出访,出訪,chū fǎng,6
出路,出路,chū lù,6
出面,出面,chū miàn,6
分工,分工,fēn gōng,6
分裂,分裂,fēn liè,6
切实,切實,qiè shí,6
刚好,剛好,gāng hǎo,6
创办,創辦,chuàng bàn,6
创建,創建,chuàng jiàn,6
创意,創意,chuàng yì,6
初等,初等,chū děng,6
判,判,pàn,6
利,利,Lì,6
刮,刮,guā,6
到期,到期,dào qī,6
券,券,quàn,6
前方,前方,qián fāng,6
前来,前來,qián lái,6
剑,劍,jiàn,6
剧,劇,jù,6
副,副,fù,6
办事处,辦事處,bàn shì chù,6
办公,辦公,bàn gōng,6
办学,辦學,bàn xué,6
加盟,加盟,jiā méng,6
动画,動畫,dòng huà,6
勺,勺,sháo,6
化解,化解,huà jiě,6
区分,區分,qū fēn,6
医药,醫藥,yī yào,6
升值,升值,shēng zhí,6
升学,升學,shēng xué,6
升级,升級,shēng jí,6
半决赛,半決賽,bàn jué sài,6
协会,協會,xié huì,6
协助,協助,xié zhù,6
协商,協商,xié shāng,6
协调,協調,xié tiáo,6
单打,單打,dān dǎ,6
占据,佔據,zhàn jù,6
卧铺,臥鋪,wò pù,6
印,印,Yìn,6
危机,危機,wēi jī,6
却是,卻是,què shì,6
厂商,廠商,chǎng shāng,6
压迫,壓迫,yā pò,6
厕所,廁所,cè suǒ,6
原,原,Yuán,6
原告,原告,yuán gào,6
原谅,原諒,yuán liàng,6
厨师,廚師,chú shī,6
去掉,去掉,qù diào,6
参展,參展,cān zhǎn,6
参赛,參賽,cān sài,6
双打,雙打,shuāng dǎ,6
反响,反響,fǎn xiǎng,6
反抗,反抗,fǎn kàng,6
反问,反問,fǎn wèn,6
发怒,發怒,fā nù,6
发放,發放,fā fàng,6
发炎,發炎,fā yán,6
发电,發電,fā diàn,6
发病,發病,fā bìng,6
发言人,發言人,fā yán rén,6
发起,發起,fā qǐ,6
取款,取款,qǔ kuǎn,6
取款机,取款機,qǔ kuǎn jī,6
变形,變形,biàn xíng,6
变换,變換,biàn huàn,6
变更,變更,biàn gēng,6
口试,口試,kǒu shì,6
古典,古典,gǔ diǎn,6
另,另,lìng,6
只得,只得,zhǐ dé,6
只管,只管,zhǐ guǎn,6
只顾,只顧,zhǐ gù,6
台灯,檯燈,tái dēng,6
司长,司長,sī zhǎng,6
叹气,嘆氣,tàn qì,6
合约,合約,hé yuē,6
吉利,吉利,Jí lì,6
吉祥,吉祥,jí xiáng,6
吊,吊,diào,6
同,同,tóng,6
同一,同一,tóng yī,6
同期,同期,tóng qī,6
同胞,同胞,tóng bāo,6
同行,同行,tóng háng,6
名义,名義,míng yì,6
名胜,名勝,míng shèng,6
名誉,名譽,míng yù,6
名额,名額,míng é,6
吞,吞,tūn,6
听取,聽取,tīng qǔ,6
吸毒,吸毒,xī dú,6
命,命,mìng,6
和谐,和諧,hé xié,6
咨询,咨詢,zī xún,6
品牌,品牌,pǐn pái,6
哇,哇,wā,6
响声,響聲,xiǎng shēng,6
哲学,哲學,zhé xué,6
商城,商城,Shāng chéng,6
啦,啦,lā,6
嘉宾,嘉賓,jiā bīn,6
嘛,嘛,má,6
四处,四處,sì chù,6
回应,回應,huí yìng,6
因,囙,yīn,6
因素,因素,yīn sù,6
团队,團隊,tuán duì,6
园,園,Yuán,6
园地,園地,yuán dì,6
国产,國產,guó chǎn,6
国会,國會,Guó huì,6
国旗,國旗,guó qí,6
国歌,國歌,guó gē,6
国王,國王,guó wáng,6
图书,圖書,tú shū,6
圆珠笔,圓珠筆,yuán zhū bǐ,6
圣诞节,聖誕節,Shèng dàn jié,6
地下室,地下室,dì xià shì,6
地名,地名,dì míng,6
地板,地板,dì bǎn,6
场地,場地,chǎng dì,6
场景,場景,chǎng jǐng,6
场馆,場館,chǎng guǎn,6
坡,坡,pō,6
埋,埋,mái,6
城乡,城鄉,chéng xiāng,6
城区,城區,chéng qū,6
城镇,城鎮,chéng zhèn,6
基督教,基督教,Jī dū jiào,6
塔,塔,tǎ,6
塞,塞,Sāi,6
墓,墓,mù,6
增值,增值,zēng zhí,6
增进,增進,zēng jìn,6
墨水,墨水,mò shuǐ,6
壮观,壯觀,zhuàng guān,6
壶,壺,hú,6
处处,處處,chù chù,6
处长,處長,chù zhǎng,6
复苏,復甦,fù sū,6
外出,外出,wài chū,6
外头,外頭,wài tou,6
外币,外幣,wài bì,6
外来,外來,wài lái,6
外科,外科,wài kē,6
外衣,外衣,wài yī,6
外观,外觀,wài guān,6
外资,外資,wài zī,6
外部,外部,wài bù,6
多半,多半,duō bàn,6
多媒体,多媒體,duō méi tǐ,6
多方面,多方面,duō fāng miàn,6
大使,大使,dà shǐ,6
大力,大力,dà lì,6
大师,大師,dà shī,6
大批,大批,dà pī,6
大米,大米,dà mǐ,6
大街,大街,dà jiē,6
大赛,大賽,dà sài,6
大道,大道,dà dào,6
天下,天下,tiān xià,6
天堂,天堂,tiān táng,6
天然,天然,tiān rán,6
太阳能,太陽能,tài yáng néng,6
头疼,頭疼,tóu téng,6
夺,奪,duó,6
夺取,奪取,duó qǔ,6
奇妙,奇妙,qí miào,6
奉献,奉獻,fèng xiàn,6
奏,奏,zòu,6
奔跑,奔跑,bēn pǎo,6
奶牛,奶牛,nǎi niú,6
奶粉,奶粉,nǎi fěn,6
好不容易,好不容易,hǎo bù róng yì,6
好似,好似,hǎo sì,6
好学,好學,hǎo xué,6
好容易,好容易,hǎo róng yì,6
好转,好轉,hǎo zhuǎn,6
如,如,rú,6
如一,如一,rú yī,6
妇女,婦女,fù nu:3,6
妙,妙,miào,6
姑姑,姑姑,gū gu,6
威胁,威脅,wēi xié,6
娃娃,娃娃,wá wa,6
娱乐,娛樂,yú lè,6
嫌,嫌,xián,6
孤儿,孤兒,gū ér,6
孤独,孤獨,gū dú,6
学会,學會,xué huì,6
学员,學員,xué yuán,6
宇航员,宇航員,yǔ háng yuán,6
安检,安檢,ān jiǎn,6
宏大,宏大,hóng dà,6
宗教,宗教,zōng jiào,6
官司,官司,guān si,6
定价,定價,dìng jià,6
定位,定位,dìng wèi,6
定时,定時,dìng shí,6
实践,實踐,shí jiàn,6
宠物,寵物,chǒng wù,6
审查,審查,shěn chá,6
客车,客車,kè chē,6
宫,宮,Gōng,6
宴会,宴會,yàn huì,6
家园,家園,jiā yuán,6
家电,家電,jiā diàn,6
宽阔,寬闊,kuān kuò,6
富人,富人,fù rén,6
富有,富有,fù yǒu,6
对外,對外,duì wài,6
对抗,對抗,duì kàng,6
寺,寺,sì,6
将军,將軍,Jiāng jūn,6
小于,小於,xiǎo yú,6
小费,小費,xiǎo fèi,6
小麦,小麥,xiǎo mài,6
少儿,少兒,shào ér,6
尖,尖,jiān,6
就是说,就是說,jiù shì shuō,6
就算,就算,jiù suàn,6
尽,儘,jǐn,6
层面,層面,céng miàn,6
屏幕,屏幕,píng mù,6
山坡,山坡,shān pō,6
山峰,山峰,shān fēng,6
山谷,山谷,shān gǔ,6
岁数,歲數,suì shu,6
岗位,崗位,gǎng wèi,6
岛,㠀,dǎo,6
峰会,峰會,fēng huì,6
崇拜,崇拜,chóng bài,6
工商,工商,gōng shāng,6
巧妙,巧妙,qiǎo miào,6
巩固,鞏固,gǒng gù,6
差异,差異,chā yì,6
市民,市民,shì mín,6
布满,布滿,bù mǎn,6
师父,師父,shī fu,6
师生,師生,shī shēng,6
常年,常年,cháng nián,6
常规,常規,cháng guī,6
干涉,干涉,gān shè,6
平凡,平凡,píng fán,6
平台,平臺,píng tái,6
平方米,平方米,píng fāng mǐ,6
平衡,平衡,píng héng,6
幻想,幻想,huàn xiǎng,6
广阔,廣闊,guǎng kuò,6
应对,應對,yìng duì,6
应急,應急,yìng jí,6
座谈会,座談會,zuò tán huì,6
康复,康復,kāng fù,6
开关,開關,kāi guān,6
开创,開創,kāi chuàng,6
开夜车,開夜車,kāi yè chē,6
开头,開頭,kāi tóu,6
开设,開設,kāi shè,6
开通,開通,kāi tōng,6
异常,異常,yì cháng,6
弯曲,彎曲,wān qū,6
强势,強勢,qiáng shì,6
强化,強化,qiáng huà,6
强壮,強壯,qiáng zhuàng,6
强盗,強盜,qiáng dào,6
当作,當作,dàng zuò,6
当天,當天,dāng tiān,6
当成,當成,dàng chéng,6
录像,錄像,lù xiàng,6
录音机,錄音機,lù yīn jī,6
形,形,xíng,6
影响力,影響力,yǐng xiǎng lì,6
影星,影星,yǐng xīng,6
影迷,影迷,yǐng mí,6
往后,往後,wǎng hòu,6
往年,往年,wǎng nián,6
往来,往來,wǎng lái,6
待会儿,待會兒,dāi huì r,6
很难说,很難說,hěn nánshuō,6
徒弟,徒弟,tú dì,6
循环,循環,xún huán,6
微波炉,微波爐,wēi bō lú,6
心愿,心願,xīn yuàn,6
心灵,心靈,xīn líng,6
心脏,心臟,xīn zàng,6
心脏病,心臟病,xīn zàng bìng,6
必修,必修,bì xiū,6
必将,必將,bì jiāng,6
忠心,忠心,zhōng xīn,6
快车,快車,kuài chē,6
忽略,忽略,hū lu:è,6
急救,急救,jí jiù,6
总监,總監,zǒng jiān,6
总经理,總經理,zǒng jīng lǐ,6
总部,總部,zǒng bù,6
总量,總量,zǒng liàng,6
恩人,恩人,ēn rén,6
恰好,恰好,qià hǎo,6
恰当,恰當,qià dàng,6
恰恰,恰恰,qià qià,6
患者,患者,huàn zhě,6
悬,懸,xuán,6
悲惨,悲慘,bēi cǎn,6
情绪,情緒,qíng xù,6
惊人,驚人,jīng rén,6
惊喜,驚喜,jīng xǐ,6
惨,慘,cǎn,6
想不到,想不到,xiǎng bu dào,6
愉快,愉快,yú kuài,6
意想不到,意想不到,yì xiǎng bù dào,6
意愿,意願,yì yuàn,6
感人,感人,gǎn rén,6
愤怒,憤怒,fèn nù,6
慢车,慢車,màn chē,6
懒,嬾,lǎn,6
戏曲,戲曲,xì qǔ,6
成分,成分,chéng fèn,6
成品,成品,chéng pǐn,6
战友,戰友,zhàn yǒu,6
战场,戰場,zhàn chǎng,6
战术,戰術,zhàn shù,6
战略,戰略,zhàn lu:è,6
截止,截止,jié zhǐ,6
截至,截至,jié zhì,6
户外,戶外,hù wài,6
房价,房價,fáng jià,6
扁,扁,Piān,6
手续费,手續費,shǒu xù fèi,6
扎,扎,zhā,6
扎实,扎實,zhā shi,6
扑,撲,pū,6
打动,打動,dǎ dòng,6
打印机,打印機,dǎ yìn jī,6
打发,打發,dǎ fa,6
打官司,打官司,dǎ guān si,6
打断,打斷,dǎ duàn,6
打牌,打牌,dǎ pái,6
打造,打造,dǎ zào,6
托,托,tuō,6
扣,扣,kòu,6
扭,扭,niǔ,6
承诺,承諾,chéng nuò,6
投票,投票,tóu piào,6
抗议,抗議,kàng yì,6
护,護,hù,6
报刊,報刊,bào kān,6
报考,報考,bào kǎo,6
抱歉,抱歉,bào qiàn,6
抵抗,抵抗,dǐ kàng,6
抵达,抵達,dǐ dá,6
担忧,擔憂,dān yōu,6
拆迁,拆遷,chāi qiān,6
拐,拐,guǎi,6
拖,拕,tuō,6
拖鞋,拖鞋,tuō xié,6
招,招,zhāo,6
招聘,招聘,zhāo pìn,6
拨打,撥打,bō dǎ,6
拿走,拿走,ná zǒu,6
持有,持有,chí yǒu,6
指头,指頭,zhǐ tou,6
指定,指定,zhǐ dìng,6
指数,指數,zhǐ shù,6
指着,指著,zhǐzhe,6
挖,挖,wā,6
挨,挨,āi,6
挨打,挨打,ái dǎ,6
挨着,挨著,āi zhe,6
捉,捉,zhuō,6
捐,捐,juān,6
捐助,捐助,juān zhù,6
捐款,捐款,juān kuǎn,6
捐赠,捐贈,juān zèng,6
捕,捕,bǔ,6
捡,撿,jiǎn,6
据,㨿,jù,6
掌声,掌聲,zhǎng shēng,6
掏,掏,tāo,6
排行榜,排行榜,pái háng bǎng,6
探索,探索,tàn suǒ,6
探讨,探討,tàn tǎo,6
接收,接收,jiē shōu,6
推出,推出,tuī chū,6
提交,提交,tí jiāo,6
提升,提升,tí shēng,6
揭,揭,Jiē,6
援助,援助,yuán zhù,6
搭,搭,dā,6
搭档,搭檔,dā dàng,6
搭配,搭配,dā pèi,6
撑,撐,chēng,6
撤离,撤離,chè lí,6
撤销,撤銷,chè xiāo,6
播,播,bō,6
操纵,操縱,cāo zòng,6
支援,支援,zhī yuán,6
支撑,支撐,zhī chēng,6
收养,收養,shōu yǎng,6
收取,收取,shōu qǔ,6
收藏,收藏,shōu cáng,6
改装,改裝,gǎi zhuāng,6
攻击,攻擊,gōng jī,6
政党,政黨,zhèng dǎng,6
政权,政權,zhèng quán,6
政策,政策,zhèng cè,6
故障,故障,gù zhàng,6
救助,救助,jiù zhù,6
救命,救命,jiù mìng,6
救援,救援,jiù yuán,6
教堂,教堂,jiào táng,6
教育部,教育部,Jiào yù bù,6
敢于,敢於,gǎn yú,6
整治,整治,zhěng zhì,6
整顿,整頓,zhěng dùn,6
文娱,文娛,wén yú,6
斗争,鬥爭,dòu zhēng,6
料,料,liào,6
新人,新人,xīn rén,6
新兴,新興,Xīn xīng,6
旅店,旅店,lu:3 diàn,6
旋转,旋轉,xuán zhuǎn,6
族,族,zú,6
无关,無關,wú guān,6
无效,無效,wú xiào,6
无边,無邊,wú biān,6
日夜,日夜,rì yè,6
日语,日語,Rì yǔ,6
早晚,早晚,zǎo wǎn,6
时时,時時,shí shí,6
时期,時期,shí qī,6
时而,時而,shí ér,6
时节,時節,shí jié,6
时装,時裝,shí zhuāng,6
昌盛,昌盛,chāng shèng,6
明日,明日,míng rì,6
昏,昏,hūn,6
显出,顯出,xiǎn chū,6
晓得,曉得,xiǎo de,6
晕,暈,yūn,6
晕车,暈車,yùn chē,6
景,景,Jǐng,6
景点,景點,jǐng diǎn,6
智慧,智慧,zhì huì,6
暴力,暴力,bào lì,6
暴雨,暴雨,bào yǔ,6
暴露,暴露,bào lù,6
暴风雨,暴風雨,bào fēng yǔ,6
更是,更是,gèng shì,6
最佳,最佳,zuì jiā,6
最终,最終,zuì zhōng,6
有事,有事,yǒu shì,6
有关,有關,yǒu guān,6
有没有,有沒有,yǒu méi yǒu,6
服,服,fú,6
望见,望見,wàng jiàn,6
本土,本土,běn tǔ,6
本地,本地,běn dì,6
本期,本期,běn qī,6
本质,本質,běn zhì,6
本身,本身,běn shēn,6
机关,機關,jī guān,6
机动车,機動車,jī dòng chē,6
机械,機械,jī xiè,6
杂,襍,zá,6
权,權,Quán,6
权力,權力,quán lì,6
杆,杆,gān,6
村庄,村莊,cūn zhuāng,6
来往,來往,lái wǎng,6
杰出,傑出,jié chū,6
极端,極端,jí duān,6
构建,構建,gòu jiàn,6
果树,果樹,guǒ shù,6
果酱,果醬,guǒ jiàng,6
枝,枝,zhī,6
查出,查出,chá chū,6
查看,查看,chá kàn,6
柱子,柱子,zhù zi,6
栏目,欄目,lán mù,6
样,樣,yàng,6
核心,核心,hé xīn,6
